"sp_name","esthe_score","file_name","copyright"
"Plectorhinchus_lineatus","1655.1849","Plectorhinchus_lineatus_A_2","NO"
"Plectorhinchus_multivittatus","1624.0732","Plectorhinchus_multivittatus_A_2","YES"
"Plectorhinchus_picus","1448.7651","Plectorhinchus_picus_J_1","YES"
"Plectorhinchus_polytaenia","1745.061","Plectorhinchus_polytaenia_A_2","YES"
"Plectorhinchus_vittatus","1644.732","Plectorhinchus_vittatus_J_1","YES"
"Plectranthias_nanus","1459.0596","Plectranthias_nanus_A_2","YES"
"Plectroglyphidodon_dickii","1513.394","Plectroglyphidodon_dickii_J_2","NO"
"Plectroglyphidodon_flaviventris","1339.2109","Plectroglyphidodon_flaviventris_A_1","YES"
"Plectroglyphidodon_imparipennis","1462.0623","Plectroglyphidodon_imparipennis_A_3","NO"
"Plectroglyphidodon_johnstonianus","1439.1056","Plectroglyphidodon_johnstonianus_A_1","YES"
"Plectroglyphidodon_lacrymatus","1743.7334","Plectroglyphidodon_lacrymatus_J_1","YES"
"Plectroglyphidodon_leucozonus","1471.685","Plectroglyphidodon_leucozonus_J_1","YES"
"Plectroglyphidodon_phoenixensis","1414.1936","Plectroglyphidodon_phoenixensis_A_1","YES"
"Plectropomus_areolatus","1323.4084","Plectropomus_areolatus_A_1","YES"
"Plectropomus_laevis","1489.4456","Plectropomus_laevis_A_1","NO"
"Plectropomus_leopardus","1241.203","Plectropomus_leopardus_A_1","YES"
"Plectropomus_maculatus","1399.309","Plectropomus_maculatus_A_1","YES"
"Plectropomus_oligacanthus","1366.2915","Plectropomus_oligacanthus_A_1","YES"
"Plectropomus_pessuliferus","1489.42012362662","Plectropomus_pessuliferus_172","YES"
"Pleurosicya_elongata","1459.8918","Pleurosicya_elongata_A_2","YES"
"Pleurosicya_mossambica","1367.1947","Pleurosicya_mossambica_A_3","YES"
"Plotosus_canius","1284.5485","Plotosus_canius_A_1","YES"
"Plotosus_japonicus","1556.4111","Plotosus_japonicus_A_2","NO"
"Plotosus_lineatus","1385.906","Plotosus_lineatus_A_2","NO"
"Pollachius_pollachius","1243.6674","Pollachius_pollachius_J_3","YES"
"Pollachius_virens","1222.4888","Pollachius_virens_J_1","YES"
"Polysteganus_praeorbitalis","1480.3698","Polysteganus_praeorbitalis_A_1","NO"
"Polysteganus_undulosus","1422.4275","Polysteganus_undulosus_A_1","NO"
"Pomacanthus_arcuatus","1693.637","Pomacanthus_arcuatus_J_1","YES"
"Pomacanthus_imperator","1941.6582","Pomacanthus_imperator_A_2","YES"
"Pomacanthus_navarchus","1808.0773","Pomacanthus_navarchus_A_2","YES"
"Pomacanthus_paru","1791.97","Pomacanthus_paru_J_1","YES"
"Pomacanthus_semicirculatus","2037.38","Pomacanthus_semicirculatus_J_1","YES"
"Pomacanthus_sexstriatus","1956.1558","Pomacanthus_sexstriatus_J_1","YES"
"Pomacanthus_xanthometopon","1981.2024","Pomacanthus_xanthometopon_J_1","YES"
"Pomacanthus_zonipectus","1918.5818","Pomacanthus_zonipectus_J_2","NO"
"Pomacentrus_adelus","1367.1549","Pomacentrus_adelus_A_2","YES"
"Pomacentrus_albimaculus","1455.4303","Pomacentrus_albimaculus_A_1","YES"
"Pomacentrus_alexanderae","1369.8416","Pomacentrus_alexanderae_A_1","YES"
"Pomacentrus_alleni","1634.979","Pomacentrus_alleni_A_2","NO"
"Pomacentrus_amboinensis","1600.8989","Pomacentrus_amboinensis_J_1","YES"
"Pomacentrus_aurifrons","1461.5891","Pomacentrus_aurifrons_A_2","YES"
"Pomacentrus_auriventris","1619.9537","Pomacentrus_auriventris_A_2","YES"
"Pomacentrus_australis","1384.177","Pomacentrus_australis_A_1","YES"
"Pomacentrus_baenschi","1524.6366","Pomacentrus_baenschi_A_2","YES"
"Pomacentrus_bankanensis","1775.6711","Pomacentrus_bankanensis_A_3","NO"
"Pomacentrus_brachialis","1456.6671","Pomacentrus_brachialis_A_2","YES"
"Pomacentrus_burroughi","1546.3813","Pomacentrus_burroughi_J_1","NO"
"Pomacentrus_caeruleus","1677.4678","Pomacentrus_caeruleus_A_1","NO"
"Pomacentrus_callainus","1376.8427","Pomacentrus_callainus_A_1","YES"
"Pomacentrus_chrysurus","1447.2373","Pomacentrus_chrysurus_A_2","YES"
"Pomacentrus_coelestis","1645.085","Pomacentrus_coelestis_A_1","YES"
"Pomacentrus_cuneatus","1538.3411","Pomacentrus_cuneatus_A_1","YES"
"Pomacentrus_grammorhynchus","1627.2537","Pomacentrus_grammorhynchus_J_2","YES"
"Pomacentrus_imitator","1402.4174","Pomacentrus_imitator_A_3","NO"
"Pomacentrus_indicus","1527.3228","Pomacentrus_indicus_A_2","NO"
"Pomacentrus_lepidogenys","1437.2852","Pomacentrus_lepidogenys_A_2","NO"
"Pomacentrus_microspilus","1352.4707","Pomacentrus_microspilus_A_2","YES"
"Pomacentrus_milleri","1552.3774","Pomacentrus_milleri_J_1","YES"
"Pomacentrus_moluccensis","1632.0481","Pomacentrus_moluccensis_A_1","YES"
"Pomacentrus_nagasakiensis","1643.795","Pomacentrus_nagasakiensis_A_2","NO"
"Pomacentrus_nigromanus","1375.2998","Pomacentrus_nigromanus_A_2","YES"
"Pomacentrus_nigromarginatus","1452.3347","Pomacentrus_nigromarginatus_A_2","YES"
"Pomacentrus_opisthostigma","1438.0836","Pomacentrus_opisthostigma_A_1","YES"
"Pomacentrus_pavo","1776.5308","Pomacentrus_pavo_J_1","NO"
"Pomacentrus_philippinus","1559.4219","Pomacentrus_philippinus_A_1","YES"
"Pomacentrus_reidi","1362.8651","Pomacentrus_reidi_A_3","YES"
"Pomacentrus_simsiang","1778.29","Pomacentrus_simsiang_J_1","NO"
"Pomacentrus_smithi","1426.1116","Pomacentrus_smithi_A_3","NO"
"Pomacentrus_spilotoceps","1419.4634","Pomacentrus_spilotoceps_A_1","YES"
"Pomacentrus_sulfureus","1552.8291","Pomacentrus_sulfureus_A_1","YES"
"Pomacentrus_trichrourus","1645.2992","Pomacentrus_trichrourus_J_1","YES"
"Pomacentrus_trilineatus","1696.1547","Pomacentrus_trilineatus_J_1","YES"
"Pomacentrus_tripunctatus","1511.9307","Pomacentrus_tripunctatus_J_1","NO"
"Pomacentrus_vaiuli","1663.0659","Pomacentrus_vaiuli_A_3","YES"
"Pomacentrus_wardi","1518.1062","Pomacentrus_wardi_J_2","YES"
"Pomachromis_fuscidorsalis","1425.9126","Pomachromis_fuscidorsalis_A_1","NO"
"Pomachromis_richardsoni","1440.742","Pomachromis_richardsoni_A_1","YES"
"Pomadasys_incisus","1290.4209","Pomadasys_incisus_A_1","YES"
"Pomatomus_saltatrix","1238.8547","Pomatomus_saltatrix_A_2","YES"
"Pomatoschistus_minutus","1389.8855","Pomatoschistus_minutus_A_2","YES"
"Pomatoschistus_pictus","1381.2068","Pomatoschistus_pictus_A_2","YES"
"Porichthys_notatus","1214.9287","Porichthys_notatus_A_1","YES"
"Praealticus_natalis","1239.9282","Praealticus_natalis_A_1","YES"
"Premnas_biaculeatus","1705.7087","Premnas_biaculeatus_A_1","YES"
"Priacanthus_blochii","1288.8455","Priacanthus_blochii_A_1","YES"
"Priacanthus_hamrur","1561.2979","Priacanthus_hamrur_A_2","YES"
"Priolepis_ascensionis","1459.6382","Priolepis_ascensionis_A_1","YES"
"Prionotus_miles","1516.5667","Prionotus_miles_A_1","YES"
"Prionurus_laticlavius","1472.2158","Prionurus_laticlavius_A_2","YES"
"Prionurus_maculatus","1342.1986","Prionurus_maculatus_A_1","YES"
"Prionurus_microlepidotus","1433.8547","Prionurus_microlepidotus_J_1","YES"
"Prionurus_punctatus","1562.5278","Prionurus_punctatus_A_1","YES"
"Prionurus_scalprum","1526.238","Prionurus_scalprum_A_1","YES"
"Pristiapogon_exostigma","1366.1918","Pristiapogon_exostigma_A_4","NO"
"Pristiapogon_kallopterus","1422.224","Pristiapogon_kallopterus_A_3","NO"
"Pristicon_trimaculatus","1362.5745","Pristicon_trimaculatus_A_3","YES"
"Prognathodes_aculeatus","1622.2958","Prognathodes_aculeatus_A_1","YES"
"Prognathodes_falcifer","1700.791","Prognathodes_falcifer_A_2","YES"
"Prolatilus_jugularis","1184.5743","Prolatilus_jugularis_A_1","NO"
"Psammoperca_waigiensis","1203.7367","Psammoperca_waigiensis_A_3","YES"
"Pseudanthias_bicolor","1508.977","Pseudanthias_bicolor_F_1","YES"
"Pseudanthias_dispar","1539.021","Pseudanthias_dispar_M_1","YES"
"Pseudanthias_evansi","1566.321","Pseudanthias_evansi_A_1","YES"
"Pseudanthias_hiva","1435.634","Pseudanthias_hiva_F_1","YES"
"Pseudanthias_huchtii","1541.755","Pseudanthias_huchtii_F_1","YES"
"Pseudanthias_hypselosoma","1561.0994","Pseudanthias_hypselosoma_M_1","YES"
"Pseudanthias_ignitus","1616.5435","Pseudanthias_ignitus_A_3","NO"
"Pseudanthias_lori","1576.5107","Pseudanthias_lori_A_3","YES"
"Pseudanthias_mooreanus","1547.0359","Pseudanthias_mooreanus_A_2","YES"
"Pseudanthias_olivaceus","1457.6444","Pseudanthias_olivaceus_M_1","YES"
"Pseudanthias_pascalus","1554.7847","Pseudanthias_pascalus_M_1","NO"
"Pseudanthias_pictilis","1520.5298","Pseudanthias_pictilis_F_2","NO"
"Pseudanthias_pleurotaenia","1619.0518","Pseudanthias_pleurotaenia_M_2","NO"
"Pseudanthias_regalis","1449.6554","Pseudanthias_regalis_M_1","NO"
"Pseudanthias_rubrizonatus","1615.8129","Pseudanthias_rubrizonatus_M_1","YES"
"Pseudanthias_squamipinnis","1628.0477","Pseudanthias_squamipinnis_M_1","YES"
"Pseudanthias_taeniatus","1515.6538","Pseudanthias_taeniatus_F_1","NO"
"Pseudanthias_tuka","1472.3936","Pseudanthias_tuka_M_1","YES"
"Pseudobalistes_flavimarginatus","1539.6057","Pseudobalistes_flavimarginatus_A_1","YES"
"Pseudobalistes_fuscus","1714.2839","Pseudobalistes_fuscus_J_1","YES"
"Pseudobalistes_naufragium","1651.775","Pseudobalistes_naufragium_A_1","NO"
"Pseudoblennius_cottoides","1481.0728","Pseudoblennius_cottoides_A_1","YES"
"Pseudocaranx_dentex","1369.6831","Pseudocaranx_dentex_A_1","YES"
"Pseudocaranx_georgianus","1385.3646","Pseudocaranx_georgianus_A_2","YES"
"Pseudocaranx_wrighti","1404.1425","Pseudocaranx_wrighti_A_1","YES"
"Pseudocheilinops_ataenia","1679.8015","Pseudocheilinops_ataenia_A_2","NO"
"Pseudocheilinus_evanidus","1487.937","Pseudocheilinus_evanidus_A_1","YES"
"Pseudocheilinus_hexataenia","1734.187","Pseudocheilinus_hexataenia_A_1","NO"
"Pseudocheilinus_ocellatus","1536.8374","Pseudocheilinus_ocellatus_A_2","YES"
"Pseudocheilinus_octotaenia","1539.472","Pseudocheilinus_octotaenia_A_3","YES"
"Pseudocheilinus_tetrataenia","1705.8284","Pseudocheilinus_tetrataenia_A_1","NO"
"Pseudochromis_ammeri","1349.1858","Pseudochromis_ammeri_A_1","YES"
"Pseudochromis_bitaeniatus","1344.0735","Pseudochromis_bitaeniatus_A_3","NO"
"Pseudochromis_cyanotaenia","1481.4646","Pseudochromis_cyanotaenia_M_1","NO"
"Pseudochromis_elongatus","1354.5947","Pseudochromis_elongatus_A_3","NO"
"Pseudochromis_flavivertex","1633.8226","Pseudochromis_flavivertex_A_2","YES"
"Pseudochromis_fridmani","1612.2184","Pseudochromis_fridmani_A_1","YES"
"Pseudochromis_fuscus","1581.949","Pseudochromis_fuscus_A_2","YES"
"Pseudochromis_marshallensis","1357.887","Pseudochromis_marshallensis_A_1","NO"
"Pseudochromis_olivaceus","1388.0768","Pseudochromis_olivaceus_A_1","YES"
"Pseudochromis_pesi","1296.6285","Pseudochromis_pesi_A_1","YES"
"Pseudochromis_springeri","1458.0336","Pseudochromis_springeri_A_1","NO"
"Pseudochromis_wilsoni","1384.7571","Pseudochromis_wilsoni_F_1","YES"
"Pseudocoris_aurantiofasciata","1394.9594","Pseudocoris_aurantiofasciata_F_1","YES"
"Pseudocoris_bleekeri","1465.027","Pseudocoris_bleekeri_M_1","NO"
"Pseudocoris_yamashiroi","1529.8008","Pseudocoris_yamashiroi_M_1","NO"
"Pseudodax_moluccanus","1495.633","Pseudodax_moluccanus_A_1","YES"
"Pseudojuloides_atavai","1546.1427","Pseudojuloides_atavai_M_1","NO"
"Pseudojuloides_cerasinus","1604.8082","Pseudojuloides_cerasinus_M_1","YES"
"Pseudojuloides_elongatus","1463.1958","Pseudojuloides_elongatus_M_2","NO"
"Pseudolabrus_biserialis","1441.5858","Pseudolabrus_biserialis_M_1","YES"
"Pseudolabrus_fuentesi","1502.8534","Pseudolabrus_fuentesi_A_2","YES"
"Pseudolabrus_guentheri","1490.745","Pseudolabrus_guentheri_A_2","YES"
"Pseudolabrus_luculentus","1422.8439","Pseudolabrus_luculentus_M_1","YES"
"Pseudolabrus_miles","1494.8047","Pseudolabrus_miles_F_1","YES"
"Pseudolabrus_rubicundus","1286.941","Pseudolabrus_rubicundus_M_2","YES"
"Pseudolabrus_semifasciatus","1577.5415","Pseudolabrus_semifasciatus_A_1","NO"
"Pseudolabrus_sieboldi","1506.6062","Pseudolabrus_sieboldi_A_2","YES"
"Pseudopercis_semifasciata","1252.366","Pseudopercis_semifasciata_A_1","YES"
"Pseudophycis_bachus","1188.9136","Pseudophycis_bachus_A_1","YES"
"Pseudophycis_barbata","1215.9424","Pseudophycis_barbata_A_1","YES"
"Pseudotolithus_senegalensis","1222.9218","Pseudotolithus_senegalensis_A_1","NO"
"Pseudupeneus_grandisquamis","1390.0328","Pseudupeneus_grandisquamis_A_2","YES"
"Pseudupeneus_maculatus","1357.8862","Pseudupeneus_maculatus_A_1","YES"
"Pseudupeneus_prayensis","1390.6198","Pseudupeneus_prayensis_A_1","NO"
"Psilotris_boehlkei","1297.7179","Psilotris_boehlkei_A_1","NO"
"Pteragogus_aurigarius","1524.1082","Pteragogus_aurigarius_M_1","YES"
"Pteragogus_cryptus","1435.1628","Pteragogus_cryptus_A_1","YES"
"Pteragogus_enneacanthus","1447.8112","Pteragogus_enneacanthus_A_1","YES"
"Pteragogus_flagellifer","1356.9377","Pteragogus_flagellifer_A_2","YES"
"Pterapogon_kauderni","1628.9885","Pterapogon_kauderni_A_2","NO"
"Ptereleotris_calliura","1453.3552","Ptereleotris_calliura_A_2","YES"
"Ptereleotris_evides","1474.4075","Ptereleotris_evides_A_2","NO"
"Ptereleotris_hanae","1453.1643","Ptereleotris_hanae_A_2","YES"
"Ptereleotris_heteroptera","1472.175","Ptereleotris_heteroptera_A_1","NO"
"Ptereleotris_microlepis","1558.897","Ptereleotris_microlepis_A_1","YES"
"Ptereleotris_monoptera","1430.4651","Ptereleotris_monoptera_A_2","YES"
"Ptereleotris_zebra","1465.7135","Ptereleotris_zebra_A_2","YES"
"Pterocaesio_chrysozona","1276.0908","Pterocaesio_chrysozona_A_1","YES"
"Pterocaesio_digramma","1400.5808","Pterocaesio_digramma_A_1","YES"
"Pterocaesio_marri","1394.7976","Pterocaesio_marri_A_2","YES"
"Pterocaesio_pisang","1274.806","Pterocaesio_pisang_A_2","YES"
"Pterocaesio_randalli","1341.0205","Pterocaesio_randalli_A_1","YES"
"Pterocaesio_tessellata","1248.1667","Pterocaesio_tessellata_A_1","YES"
"Pterocaesio_tile","1364.137","Pterocaesio_tile_A_1","YES"
"Pterocaesio_trilineata","1304.9688","Pterocaesio_trilineata_A_2","NO"
"Pterogobius_zacalles","1311.8032","Pterogobius_zacalles_A_1","NO"
"Pterogymnus_laniarius","1369.6279","Pterogymnus_laniarius_A_1","YES"
"Pterois_antennata","1842.7693","Pterois_antennata_A_2","NO"
"Pterois_miles","1903.3489","Pterois_miles_A_2","YES"
"Pterois_radiata","1813.1248","Pterois_radiata_A_1","NO"
"Pterois_volitans","1801.7719","Pterois_volitans_A_1","NO"
"Pygoplites_diacanthus","2018.0214","Pygoplites_diacanthus_A_2","YES"
"Quassiremus_evionthas","1428.4861","Quassiremus_evionthas_A_1","YES"
"Rachycentron_canadum","1281.7732","Rachycentron_canadum_A_1","YES"
"Rastrelliger_kanagurta","1287.8721","Rastrelliger_kanagurta_A_1","YES"
"Remora_remora","1246.4736","Remora_remora_A_2","YES"
"Repomucenus_calcaratus","1324.2458","Repomucenus_calcaratus_A_1","YES"
"Rhabdamia_gracilis","1362.453","Rhabdamia_gracilis_A_2","NO"
"Rhabdosargus_holubi","1333.7172","Rhabdosargus_holubi_A_2","YES"
"Rhabdosargus_sarba","1425.4441","Rhabdosargus_sarba_A_1","YES"
"Rhacochilus_toxotes","1248.6348","Rhacochilus_toxotes_A_1","NO"
"Rhacochilus_vacca","1225.2649","Rhacochilus_vacca_A_1","NO"
"Rhinecanthus_aculeatus","1630.4543","Rhinecanthus_aculeatus_A_1","YES"
"Rhinecanthus_assasi","1566.4841","Rhinecanthus_assasi_A_1","YES"
"Rhinecanthus_lunula","1586.8436","Rhinecanthus_lunula_A_1","YES"
"Rhinecanthus_rectangulus","1609.2648","Rhinecanthus_rectangulus_A_1","NO"
"Rhinecanthus_verrucosus","1567.0278","Rhinecanthus_verrucosus_A_1","NO"
"Rhinogobiops_nicholsii","1345.0718","Rhinogobiops_nicholsii_A_3","NO"
"Rhinomuraena_quaesita","1909.3905","Rhinomuraena_quaesita_A_1","NO"
"Rhomboplites_aurorubens","1328.9846","Rhomboplites_aurorubens_A_1","YES"
"Rhycherus_filamentosus","1524.991","Rhycherus_filamentosus_A_3","NO"
"Rhynchostracion_nasus","1617.1827","Rhynchostracion_nasus_A_1","YES"
"Ruanoho_whero","1394.167","Ruanoho_whero_A_2","YES"
"Rypticus_bicolor","1329.6746","Rypticus_bicolor_A_2","NO"
"Rypticus_courtenayi","1238.0374","Rypticus_courtenayi_A_1","YES"
"Rypticus_nigripinnis","1285.1516","Rypticus_nigripinnis_J_1","YES"
"Rypticus_saponaceus","1273.4138","Rypticus_saponaceus_A_1","YES"
"Salarias_alboguttatus","1416.1367","Salarias_alboguttatus_A_2","YES"
"Salarias_ceramensis","1333.0641","Salarias_ceramensis_A_1","YES"
"Salarias_fasciatus","1443.3511","Salarias_fasciatus_A_2","NO"
"Salarias_guttatus","1302.4773","Salarias_guttatus_A_2","YES"
"Salarias_segmentatus","1355.6251","Salarias_segmentatus_A_2","YES"
"Salmo_salar","1261.8484","Salmo_salar_A_2","NO"
"Sanopus_astrifer","1682.0009","Sanopus_astrifer_A_2","NO"
"Sanopus_reticulatus","1321.3087","Sanopus_reticulatus_A_1","YES"
"Sanopus_splendidus","1482.6064","Sanopus_splendidus_A_1","YES"
"Sarda_australis","1345.3694","Sarda_australis_A_2","NO"
"Sarda_orientalis","1197.1501","Sarda_orientalis_A_1","YES"
"Sarda_sarda","1236.8318","Sarda_sarda_A_1","YES"
"Sardina_pilchardus","1137.1804","Sardina_pilchardus_A_1","NO"
"Sardinella_aurita","1145.3832","Sardinella_aurita_A_1","YES"
"Sardinops_sagax","1181.8472","Sardinops_sagax_A_1","YES"
"Sargocentron_caudimaculatum","1528.96979704923","Sargocentron_caudimaculatum_115","YES"
"Sargocentron_cornutum","1527.8228","Sargocentron_cornutum_A_1","YES"
"Sargocentron_diadema","1513.874","Sargocentron_diadema_A_1","YES"
"Sargocentron_hormion","1382.1704","Sargocentron_hormion_A_1","YES"
"Sargocentron_ittodai","1506.0492","Sargocentron_ittodai_A_2","YES"
"Sargocentron_melanospilos","1452.2161","Sargocentron_melanospilos_A_1","YES"
"Sargocentron_microstoma","1384.9381","Sargocentron_microstoma_A_1","YES"
"Sargocentron_rubrum","1456.1259","Sargocentron_rubrum_A_2","YES"
"Sargocentron_spiniferum","1500.1586","Sargocentron_spiniferum_A_2","YES"
"Sargocentron_suborbitale","1373.699","Sargocentron_suborbitale_A_1","NO"
"Sargocentron_tiere","1401.0432","Sargocentron_tiere_A_1","YES"
"Sargocentron_tiereoides","1474.4998","Sargocentron_tiereoides_A_1","NO"
"Sargocentron_vexillarium","1323.0901","Sargocentron_vexillarium_A_1","YES"
"Sargocentron_violaceum","1489.4296","Sargocentron_violaceum_A_1","YES"
"Sarpa_salpa","1334.6057","Sarpa_salpa_A_2","YES"
"Saurida_gracilis","1342.0251","Saurida_gracilis_A_1","YES"
"Saurida_nebulosa","1316.4202","Saurida_nebulosa_A_2","NO"
"Scaevius_milii","1468.1384","Scaevius_milii_A_1","YES"
"Scartella_poiti","1229.0139","Scartella_poiti_A_1","YES"
"Scartella_springeri","1298.8455","Scartella_springeri_A_1","NO"
"Scarus_altipinnis","1576.374","Scarus_altipinnis_M_1","YES"
"Scarus_chameleon","1682.16","Scarus_chameleon_M_1","YES"
"Scarus_coelestinus","1677.409","Scarus_coelestinus_A_2","NO"
"Scarus_coeruleus","1606.2966","Scarus_coeruleus_A_1","YES"
"Scarus_compressus","1519.1614","Scarus_compressus_M_1","YES"
"Scarus_dimidiatus","1685.9172","Scarus_dimidiatus_M_1","YES"
"Scarus_falcipinnis","1490.3062","Scarus_falcipinnis_M_2","NO"
"Scarus_ferrugineus","1556.5094","Scarus_ferrugineus_M_2","YES"
"Scarus_festivus","1542.9243","Scarus_festivus_M_2","NO"
"Scarus_flavipectoralis","1587.4166","Scarus_flavipectoralis_M_1","YES"
"Scarus_forsteni","1622.6741","Scarus_forsteni_M_1","YES"
"Scarus_frenatus","1668.5961","Scarus_frenatus_M_2","YES"
"Scarus_fuscopurpureus","1565.961","Scarus_fuscopurpureus_M_1","YES"
"Scarus_ghobban","1658.659","Scarus_ghobban_M_1","YES"
"Scarus_globiceps","1595.6228","Scarus_globiceps_M_1","YES"
"Scarus_guacamaia","1613.4813","Scarus_guacamaia_A_1","NO"
"Scarus_iseri","1621.9043","Scarus_iseri_M_1","YES"
"Scarus_koputea","1486.4928","Scarus_koputea_F_1","YES"
"Scarus_longipinnis","1613.9078","Scarus_longipinnis_M_1","YES"
"Scarus_niger","1644.7434","Scarus_niger_M_1","YES"
"Scarus_oviceps","1586.6859","Scarus_oviceps_M_1","YES"
"Scarus_perrico","1451.8766","Scarus_perrico_M_1","NO"
"Scarus_prasiognathos","1637.1008","Scarus_prasiognathos_M_1","YES"
"Scarus_psittacus","1608.141","Scarus_psittacus_M_2","NO"
"Scarus_quoyi","1707.088","Scarus_quoyi_M_3","NO"
"Scarus_rivulatus","1602.5303","Scarus_rivulatus_M_2","NO"
"Scarus_rubroviolaceus","1611.4568","Scarus_rubroviolaceus_M_1","YES"
"Scarus_russelii","1593.8801","Scarus_russelii_M_2","YES"
"Scarus_scaber","1653.8408","Scarus_scaber_M_1","YES"
"Scarus_schlegeli","1641.985","Scarus_schlegeli_M_1","NO"
"Scarus_spinus","1702.295","Scarus_spinus_M_2","YES"
"Scarus_taeniopterus","1701.8535","Scarus_taeniopterus_M_1","NO"
"Scarus_tricolor","1591.823","Scarus_tricolor_M_1","YES"
"Scarus_trispinosus","1538.759","Scarus_trispinosus_A_2","NO"
"Scarus_vetula","1728.695","Scarus_vetula_M_1","YES"
"Scarus_viridifucatus","1548.503","Scarus_viridifucatus_M_2","YES"
"Scarus_zelindae","1550.026","Scarus_zelindae_M_2","NO"
"Schuettea_scalaripinnis","1365.084","Schuettea_scalaripinnis_A_2","YES"
"Schuettea_woodwardi","1291.5161","Schuettea_woodwardi_A_3","YES"
"Sciaena_umbra","1368.1926","Sciaena_umbra_A_1","YES"
"Scobinichthys_granulatus","1522.0354","Scobinichthys_granulatus_A_1","YES"
"Scolecenchelys_breviceps","1425.3557","Scolecenchelys_breviceps_A_1","YES"
"Scolopsis_affinis","1302.0531","Scolopsis_affinis_J_1","YES"
"Scolopsis_aurata","1425.864","Scolopsis_aurata_A_1","YES"
"Scolopsis_bilineata","1392.6261","Scolopsis_bilineata_J_1","YES"
"Scolopsis_ciliata","1297.839","Scolopsis_ciliata_J_1","YES"
"Scolopsis_frenata","1407.7344","Scolopsis_frenata_A_2","YES"
"Scolopsis_ghanam","1410.0973","Scolopsis_ghanam_A_3","NO"
"Scolopsis_lineata","1482.5806","Scolopsis_lineata_J_1","YES"
"Scolopsis_margaritifera","1290.1682","Scolopsis_margaritifera_J_1","YES"
"Scolopsis_monogramma","1476.223","Scolopsis_monogramma_J_1","YES"
"Scolopsis_temporalis","1396.3364","Scolopsis_temporalis_A_1","NO"
"Scolopsis_trilineata","1272.705","Scolopsis_trilineata_A_1","YES"
"Scolopsis_vosmeri","1580.4792","Scolopsis_vosmeri_A_3","YES"
"Scolopsis_xenochrous","1406.081","Scolopsis_xenochrous_A_2","YES"
"Scomber_australasicus","1197.6104","Scomber_australasicus_A_1","NO"
"Scomber_colias","1299.6279","Scomber_colias_A_1","NO"
"Scomberoides_commersonnianus","1195.5172","Scomberoides_commersonnianus_A_1","YES"
"Scomberoides_lysan","1249.6792","Scomberoides_lysan_A_1","YES"
"Scomberoides_tol","1153.4856","Scomberoides_tol_A_2","YES"
"Scomberomorus_commerson","1175.0881","Scomberomorus_commerson_A_1","YES"
"Scomberomorus_maculatus","1212.3572","Scomberomorus_maculatus_A_1","YES"
"Scomberomorus_queenslandicus","1163.6545","Scomberomorus_queenslandicus_A_1","YES"
"Scomberomorus_regalis","1152.4537","Scomberomorus_regalis_A_2","NO"
"Scomberomorus_sierra","1223.4681","Scomberomorus_sierra_A_2","YES"
"Scombrops_boops","1291.498","Scombrops_boops_J_1","YES"
"Scorpaena_ascensionis","1500.865","Scorpaena_ascensionis_A_1","NO"
"Scorpaena_canariensis","1427.1216","Scorpaena_canariensis_A_2","YES"
"Scorpaena_cardinalis","1499.419","Scorpaena_cardinalis_A_3","YES"
"Scorpaena_guttata","1474.3204","Scorpaena_guttata_A_2","NO"
"Scorpaena_histrio","1381.1509","Scorpaena_histrio_A_1","NO"
"Scorpaena_jacksoniensis","1433.9451","Scorpaena_jacksoniensis_A_2","YES"
"Scorpaena_maderensis","1464.4937","Scorpaena_maderensis_A_1","YES"
"Scorpaena_mellissii","1415.9302","Scorpaena_mellissii_A_2","YES"
"Scorpaena_mystes","1437.9293","Scorpaena_mystes_A_1","YES"
"Scorpaena_notata","1490.1069","Scorpaena_notata_A_1","YES"
"Scorpaena_papillosa","1460.6371","Scorpaena_papillosa_J_1","YES"
"Scorpaena_plumieri","1432.9142","Scorpaena_plumieri_A_4","NO"
"Scorpaena_porcus","1457.7532","Scorpaena_porcus_A_2","YES"
"Scorpaena_scrofa","1562.0804","Scorpaena_scrofa_A_3","NO"
"Scorpaena_sumptuosa","1422.3765","Scorpaena_sumptuosa_A_1","YES"
"Scorpaenichthys_marmoratus","1419.7644","Scorpaenichthys_marmoratus_A_1","NO"
"Scorpaenodes_evides","1548.5527","Scorpaenodes_evides_J_1","YES"
"Scorpaenodes_parvipinnis","1485.195","Scorpaenodes_parvipinnis_A_1","YES"
"Scorpaenodes_scaber","1499.5271","Scorpaenodes_scaber_A_1","YES"
"Scorpaenopsis_cirrosa","1434.4806","Scorpaenopsis_cirrosa_A_1","YES"
"Scorpaenopsis_diabolus","1528.919","Scorpaenopsis_diabolus_A_1","YES"
"Scorpaenopsis_neglecta","1413.715","Scorpaenopsis_neglecta_A_1","YES"
"Scorpaenopsis_oxycephala","1538.2961","Scorpaenopsis_oxycephala_A_2","YES"
"Scorpaenopsis_papuensis","1360.0048","Scorpaenopsis_papuensis_A_1","YES"
"Scorpaenopsis_possi","1315.2488","Scorpaenopsis_possi_A_3","YES"
"Scorpis_aequipinnis","1328.3533","Scorpis_aequipinnis_A_2","YES"
"Scorpis_georgiana","1480.3688","Scorpis_georgiana_A_1","YES"
"Scorpis_lineolata","1334.7859","Scorpis_lineolata_J_1","YES"
"Scorpis_violacea","1584.3868","Scorpis_violacea_J_1","YES"
